Subject_ID,DateTime,Average_Stress,Stressed
26,27.02.18 21:30,0.58932,1
26,28.02.18 21:15,0.5241049999999999,1
26,01.03.18 22:38,0.6436675,1
26,24.07.18 00:04,0.5011424999999999,1
26,24.07.18 20:54,0.350195,0
26,26.07.18 00:52,0.63762,1
26,26.07.18 20:50,0.36229,0
26,27.07.18 21:07,0.36229,0
26,29.07.18 00:03,0.36711,0
26,30.07.18 00:41,0.58932,1
26,31.07.18 01:38,0.2052949999999999,0
26,31.07.18 20:57,0.27051,0
26,02.08.18 00:57,0.63762,1
26,03.08.18 00:05,0.475805,0
26,03.08.18 23:44,0.6980149999999999,1
26,05.08.18 01:06,0.5349725,1
26,05.08.18 20:46,0.5241049999999999,1
26,06.08.18 21:03,0.2052949999999999,0
26,08.08.18 00:25,0.746315,1
26,10.08.18 01:50,0.156995,0
26,10.08.18 20:44,0.794615,1
26,11.08.18 23:32,0.4335525,0
26,13.08.18 01:06,0.2052949999999999,0
26,14.08.18 00:21,0.54102,1
26,15.08.18 00:40,0.5349725,1
27,06.02.18 21:45,0.5470674999999999,1
27,06.02.18 21:45,0.4879,0
27,07.02.18 20:49,0.4866724999999999,0
27,08.02.18 20:53,0.2596425,0
27,09.02.18 20:46,0.2052949999999999,0
27,10.02.18 20:18,0.0543475,0
27,11.02.18 20:22,0.1678625,0
27,12.02.18 20:42,0.2161624999999999,0
27,13.02.18 20:29,0.44442,0
27,14.02.18 20:24,0.6014149999999999,1
27,15.02.18 20:45,0.5362,1
27,16.02.18 20:15,0.2052949999999999,0
27,17.02.18 21:21,0.0482999999999999,0
27,18.02.18 20:30,0.065215,0
27,19.02.18 20:55,0.44442,0
27,20.02.18 21:21,0.1678625,0
27,21.02.18 20:22,0.0543475,0
27,22.02.18 21:05,0.1195624999999999,0
27,24.02.18 09:07,0.287425,0
27,24.02.18 20:50,0.0543475,0
27,25.02.18 21:33,0.0543475,0
27,27.02.18 02:29,0.3900725,0
27,27.02.18 21:13,0.2765575,0
27,28.02.18 20:15,0.1678625,0
27,01.03.18 21:51,0.0543475,0
27,03.03.18 11:55,0.1195624999999999,0
27,03.03.18 21:45,0.1195624999999999,0
27,04.03.18 20:50,0.39612,0
27,05.03.18 20:49,0.5470674999999999,1
27,06.03.18 20:15,0.7040624999999999,1
27,07.03.18 20:16,0.156995,0
27,08.03.18 20:48,0.3248574999999999,0
27,10.08.18 21:06,0.0482999999999999,0
27,12.08.18 07:52,0.065215,0
27,13.08.18 11:25,0.065215,0
27,13.08.18 20:22,0.065215,0
27,14.08.18 21:34,0.065215,0
27,16.08.18 07:55,0.065215,0
27,16.08.18 21:57,0.065215,0
27,17.08.18 18:36,0.2330775,0
